id,Multitasking (Montasker -- Multitasker),Breadth (Specialist -- Generalist),Collaboration (Solo Creator -- Collaborator),Confidence (Self-Critical -- Self-Assured),Focus (Distractible -- Focused),Inspriation Source (Inward -- Outward),Creative Reasoning (Rational -- Intuitive),Motivation (Internal -- External),Movement (NonKinetic -- Kinetic),Organization (Controlled Chaos -- Organized),Pace (Slow -- Fast),Perfectionism (Pragmastist -- Perfectionist),Risk (Risk Averse -- Risk Loving),Stategy (Make It Happen -- Let It Happen),Tactic (Tenacious -- Reframer),Workspace (Private -- Public),Noise (Silence -- Noise/Music),Nature (Urban -- Nature),Ritual (Novetly Seeker -- Creature of Habit),Constraints (Stifle By -- Stimulated By),Creative Biorhythm,Gender,Age,Discipline
5750c50af88a524f3ec0b112,3,4,3,4,4,5,2,3,4,4,2,2,4,2,4,3,4,2,2,2, Morning | Evening ,Male,33,"Design|Music|Producer|Live Event Production, Experiential Marketing"
5750e9a9f88a524f3ec0b134,1,5,3,1,1,3,1,3,5,4,2,3,1,1,5,1,1,5,1,2, Morning ,Female,41,Conservation|DataScience|Environment|Research|Sustainability
5750f2a9f88a524f3ec0b156,2,3,2,2,4,3,4,3,1,5,4,4,2,3,4,2,2,5,2,4, Evening ,,,
57510463f88a524f3ec0b173,3,3,4,4,3,4,4,2,5,3,4,5,5,3,4,3,2,5,2,2, Afternoon ,Female,44,Biology|Ecology|Education|Environment|Genetics|Conservation|Author|Research|Science|Writing
57511187f88a524f3ec0b193,4,4,2,3,2,4,5,1,2,4,4,2,5,4,4,2,2,5,2,5, Morning | Evening ,,,
575112cff88a524f3ec0b1be,,,,,,,,,,,,,,,,,,,,,,,,
575111eef88a524f3ec0b19d,2,3,4,5,5,5,3,4,4,2,3,1,4,3,5,1,2,4,4,5,Pre Dawn | Morning | Evening ,,,
5751139ff88a524f3ec0b1cc,3,1,2,1,3,3,2,4,5,4,2,5,2,3,3,4,2,3,2,4, Morning ,Female,30,
57514214f88a524f3ec0b1eb,5,5,2,3,5,5,4,2,5,1,5,5,4,4,3,2,4,3,3,5, Afternoon | Evening | After Midnight| Morning ,,,
5751b6a4f88a524f3ec0b207,3,2,4,2,2,3,2,2,1,4,2,4,2,2,4,2,2,4,5,5, Afternoon ,Male,33,Botany|Conservation|Ecology|Genetics|Science
5751e2cff88a524f3ec0b226,5,4,1,1,5,3,4,2,4,1,5,5,2,3,2,1,2,1,4,5, After Midnight| Evening ,,,
5751eccef88a524f3ec0b242,5,5,1,1,4,3,4,2,5,1,5,5,2,4,2,1,2,1,4,4, Evening | After Midnight,Female,22,Art|Author|DJ|Writing
5751ee54f88a524f3ec0b261,4,4,3,2,2,5,1,5,4,3,3,2,2,2,4,2,3,3,2,4, Morning | Afternoon ,Female,33,Technology|Business
57521b8af88a524f3ec0b280,3,5,3,1,3,2,4,3,3,3,5,4,5,3,3,4,3,4,2,2,Pre Dawn | Morning | After Midnight,Female,,Science|Technology|ComputationalBiology|Botany|Chemistry|DataScience|Biology|Conservation|Ecology
57528be6f88a524f3ec0b29f,5,4,3,1,3,3,4,2,4,1,5,5,4,4,4,1,1,5,3,4, Afternoon | Evening | After Midnight,Female,37,Art|Author|VisualArt|Writing
55b8eacebcf02f5412c6767d,,,,,,,,,,,,,,,,,,,,,,,,
575473aff88a524f3ec0b2c0,2,4,3,2,2,4,4,3,4,4,5,2,2,3,4,2,3,2,2,4, Morning | Evening ,,,
5754d7fef88a524f3ec0b2db,2,3,2,3,4,4,2,4,4,4,4,5,3,2,2,2,2,5,4,4, Morning ,Male,32,Business|Food|Design|Maker
57558a95f88a524f3ec0b2fc,3,4,5,2,4,5,4,5,4,4,1,3,4,4,2,4,4,3,3,4, Morning | Afternoon ,Male,23,Sports|Producer|Music|Journalism|Film/Television
57559479f88a524f3ec0b31d,3,4,4,1,4,5,2,4,3,4,4,2,2,1,2,1,2,3,3,3, Evening ,Female,32,Art|Dance|Design|Directing|DJ|Environment|Maker|Music|Producer
575595c1f88a524f3ec0b336,3,4,5,4,4,5,2,4,5,3,2,4,1,2,2,3,2,2,4,4, Afternoon | After Midnight,,,Producer
5755c71bf88a524f3ec0b35d,4,5,3,2,3,4,4,3,5,4,5,4,4,4,2,2,2,3,1,2, Evening | Afternoon | After Midnight,,,
575630b7f88a524f3ec0b37a,2,2,2,1,3,5,5,2,2,1,1,4,2,4,2,1,3,2,1,1, After Midnight,Male,14,Art
5756dd0bf88a524f3ec0b399,4,4,3,2,4,2,2,4,4,1,5,1,2,2,5,1,2,4,2,4, Morning | Evening ,Male,37,Activism|Education|HumanRights|NGO/Non-Profit|Research|Sustainability
5756ded9f88a524f3ec0b3bb,3,4,2,2,4,4,2,3,4,4,2,4,2,2,4,1,3,4,5,3, Morning ,Female,28,NGO/Non-Profit
5756e1aef88a524f3ec0b3da,4,4,4,4,5,1,1,5,5,4,3,4,2,3,3,4,1,3,1,4, Morning ,Female,35,
5756e21cf88a524f3ec0b3ef,3,2,4,2,4,5,2,3,4,4,2,2,2,4,4,1,2,4,4,3, Evening |Pre Dawn ,Female,20,Research
5756e91ef88a524f3ec0b419,2,4,2,1,3,4,3,2,5,4,1,5,2,2,3,1,2,3,4,3, After Midnight,,,
5756eafdf88a524f3ec0b434,3,5,3,4,3,2,4,3,2,3,4,4,2,2,4,1,2,4,2,2, Evening ,,,
57579422f88a524f3ec0b45d,4,5,4,4,3,2,4,5,2,2,4,2,2,4,4,5,4,4,1,2, Morning ,Male,34,
5758625bf88a524f3ec0b47b,1,5,1,1,5,3,3,5,5,5,4,1,1,5,1,1,1,5,1,1, Morning ,,,
57572004f88a524f3ec0b451,3,3,4,1,3,4,2,4,3,3,2,4,2,3,1,4,4,5,2,4, Morning | Evening ,,,
55a1531fd1058fb050243c87,3,4,4,3,4,4,2,2,4,4,4,3,4,2,4,5,3,3,2,4, Evening | Afternoon ,Female,22,Art|Animation|Author|Business|Design|Directing|Editing|Entrepreneurship|Exploration|Film/Television|GraphicDesign|Maker|Music|Photography|VisualArt|Writing
575888caf88a524f3ec0b4c8,5,3,5,3,5,3,4,2,2,5,4,5,5,3,3,1,2,3,4,3, Morning ,,,
5758b789f88a524f3ec0b4e3,4,5,5,2,4,4,1,2,4,5,4,5,4,2,4,1,2,5,4,3, Morning ,Male,25,
5758dda5f88a524f3ec0b503,4,5,5,1,3,3,4,5,5,2,5,3,5,3,3,4,3,5,1,1,,,,
5759b157f88a524f3ec0b51b,3,4,1,2,5,5,2,5,5,5,4,4,4,1,4,1,1,1,1,3, Evening ,Female,34,Journalism
575a156ff88a524f3ec0b53e,2,5,3,2,3,3,3,2,4,4,5,3,2,2,3,1,2,4,3,1, After Midnight| Evening ,Male,59,Music|Photography|Research|Spirituality|Writing|Activism|Author|Composer|Exploration|HumanRights|Invention|Producer|QuantamPhysics|Cosmology/Everything/Nothing & the mathamatical analogy
575a3a79f88a524f3ec0b561,2,3,3,3,4,4,2,4,4,4,5,4,3,2,2,2,2,5,4,4, Morning ,Male,32,Design
575a8384f88a524f3ec0b585,,,,,,,,,,,,,,,,,,,,,,,,
575a837ff88a524f3ec0b582,3,5,3,3,5,2,4,1,4,4,5,5,3,3,5,1,5,2,2,5,Pre Dawn | Evening | After Midnight| Afternoon ,Male,33,Art|Activism|Astronomy|Composer|Design|DJ|Exploration|GraphicDesign|Invention|Maker|Music|Neuroscience|OpenSource|Photography|Producer|Research|Singer|SmartMaterials|Spirituality|SpokenWord|SustainableDesign|Technology|VisualArt|Avantgarde
575aebf2f88a524f3ec0b5a8,5,5,1,2,5,3,3,2,3,5,4,3,2,3,3,3,1,4,3,2, Morning | Afternoon ,Female,41,Art|Activism|Journalism|Literature|Writing
575b492bf88a524f3ec0b5c9,2,2,1,1,4,3,2,2,4,2,2,4,3,2,3,2,2,4,3,2, Evening | After Midnight,Male,39,SoftwareEngineering
575b894cf88a524f3ec0b5e9,2,4,3,1,3,4,4,3,3,5,3,3,4,,,,,,,,,,,
575c939cf88a524f3ec0b5f9,1,5,3,1,3,3,3,1,5,5,3,3,4,1,2,,,,,,,,,
575cfacbf88a524f3ec0b60b,2,3,5,1,4,4,5,2,5,4,1,5,5,4,5,3,2,5,2,5, Morning | Evening ,Female,35,Art|Dance|Directing|Research|VisualArt|Theater
575d14cbf88a524f3ec0b62e,3,3,1,1,3,3,3,2,1,2,4,4,3,2,3,1,4,1,5,3, Evening | After Midnight,Male,30,Architecture|Design|HardwareEngineering 
575e10cef88a524f3ec0b650,2,5,2,5,1,2,5,,,,,,,,,,,,,,,,,
575e6685f88a524f3ec0b663,2,5,5,3,1,5,5,5,5,5,1,1,5,1,3,5,3,2,1,4, Evening ,Female,27,Business
575e73d7f88a524f3ec0b682,3,4,4,2,3,5,2,4,4,4,2,2,2,2,4,3,3,3,3,4, Morning | Afternoon ,Female,25,
575eeabef88a524f3ec0b6a0,2,2,4,1,4,2,4,5,4,4,4,4,3,3,,,,,,,,,,
575e15e5f88a524f3ec0b65a,3,1,5,2,3,5,5,3,5,5,4,5,3,3,2,4,4,5,4,5, Morning | Afternoon | Evening ,,,
57601ec2f88a524f3ec0b6ce,5,5,5,2,3,3,3,3,3,5,5,5,3,4,3,1,3,4,2,2, After Midnight,Male,41,Art
57605a10f88a524f3ec0b6f1,3,5,2,3,4,2,5,2,5,5,3,4,4,5,4,1,2,1,2,2, Evening | After Midnight,Female,25,Art|Business|Design|Fashion|Photography
57609c62f88a524f3ec0b710,4,4,4,4,3,3,4,2,5,4,4,4,3,4,4,3,4,5,2,3, After Midnight| Morning |Pre Dawn ,Female,33,SocialEnterprise
5761322df88a524f3ec0b733,4,4,2,2,1,5,1,5,5,3,2,4,4,2,1,1,1,5,1,5, Afternoon ,,,
57615c03f88a524f3ec0b74f,1,5,1,3,5,3,5,1,1,3,1,1,1,5,3,1,3,1,5,1, After Midnight,,,
576197a0f88a524f3ec0b76a,5,5,5,3,4,4,2,3,5,5,5,5,,,,,,,,,,,,
5761b4bcf88a524f3ec0b779,4,5,4,1,2,3,4,3,4,1,2,2,3,4,4,3,3,2,3,4, Morning | Afternoon ,Male,41,Writing|Advertising strategy - ideas and creative development
5761bfb8f88a524f3ec0b79c,5,4,3,1,5,5,2,5,4,2,4,5,4,4,3,1,3,1,5,4,Pre Dawn | Morning | After Midnight,Male,31,
5761c8fef88a524f3ec0b7ba,4,2,4,2,3,4,2,4,2,2,3,4,2,2,3,2,1,3,2,2, Afternoon ,Male,26,DJ|Music|Theater|VisualArt|Acting|Dance|Film/Television|Producer|Singer
5761d728f88a524f3ec0b7dd,5,5,5,3,3,4,4,3,5,3,4,3,3,4,5,3,2,5,1,3, Morning | Evening ,Female,30,Activism|Conservation|Directing|Ecology|Editing|Education|Entrepreneurship|Environment|Film/Television|HumanRights|Journalism|Photography|Producer|Research|Science|Sustainability|Writing
5761f540f88a524f3ec0b802,3,3,4,2,3,4,4,3,2,3,4,4,2,4,4,1,4,2,5,3, After Midnight| Evening ,Female,26,Editing|Film/Television|Fashion|Journalism|Literature|Music|Producer|Writing
5762b702f88a524f3ec0b824,5,5,4,1,3,5,2,2,3,5,4,3,2,3,4,2,5,4,3,4, After Midnight|Pre Dawn | Evening ,Female,26,DataScience|DataVisualization|Education|Research|Technology
5762e94cf88a524f3ec0b847,3,5,5,2,3,5,3,3,5,3,5,4,4,3,3,2,3,5,3,2,Pre Dawn | Morning | Evening ,Female,30,Entrepreneurship|Music|Research|Sustainability|VisualArt
5762f1e8f88a524f3ec0b86b,4,4,5,2,2,4,5,2,5,1,2,3,4,4,2,2,4,3,1,2, Evening | After Midnight,Female,24,Art|GraphicDesign
5762f46ff88a524f3ec0b886,2,3,3,2,3,1,3,1,2,4,4,5,5,3,3,3,3,3,2,3, After Midnight| Evening ,,,
5762f53ef88a524f3ec0b8a4,5,5,3,1,3,1,4,1,4,1,1,5,4,5,5,1,5,4,1,1, Morning ,,,
5762fe5ef88a524f3ec0b8c6,5,4,5,4,5,3,4,3,4,4,4,5,5,3,5,1,1,3,1,2, After Midnight,Male,34,Music
57630035f88a524f3ec0b8e5,5,2,3,3,4,4,3,1,4,5,4,2,4,2,5,2,3,5,4,3, Afternoon | Evening | Morning ,Female,29,Design
5763247cf88a524f3ec0b904,1,1,3,4,3,4,4,3,4,3,2,5,4,4,3,1,3,4,3,4, Morning ,Male,77,Education|
57632a8df88a524f3ec0b927,4,5,4,3,3,4,3,3,4,4,4,5,5,4,2,1,3,2,4,1, Evening ,Male,36,
576352d0f88a524f3ec0b948,4,4,3,2,3,4,5,1,2,2,4,5,3,2,4,1,1,3,1,1, Morning | Evening ,Female,41,Design|Engineering|Music|Research|Singer|SoftwareEngineering|Technology|Entrepreneurship
576354f2f88a524f3ec0b96b,,,,,,,,,,,,,,,,,,,,,,,,
57636aaef88a524f3ec0b96e,3,4,2,1,3,5,4,4,1,3,2,3,2,4,5,2,4,2,3,5, Evening ,,41,Producer|Theater|Games
5763c348f88a524f3ec0b98e,1,1,2,3,3,5,3,3,5,1,1,3,1,3,4,3,1,4,1,3, Morning | Evening ,Male,36,
5763fae1f88a524f3ec0b9ad,5,1,5,5,1,5,5,5,3,3,5,5,5,5,5,5,4,3,1,1, Morning ,Male,46,Exploration
57640945f88a524f3ec0b9cd,5,5,3,3,5,5,5,5,5,1,3,5,5,5,5,1,3,3,5,4, Afternoon | Morning | Evening ,Male,60,Writing|Literature|Journalism
5764165af88a524f3ec0b9f0,3,5,5,3,3,3,4,5,4,3,4,5,4,3,4,5,4,3,2,3, Morning | After Midnight,,35,Art|Architecture|GraphicDesign|Design|Exploration|Invention|Maker|Robotics|Sculpture|Producer|SmartMaterials|Technology
555b6693143c84ce0a3375a7,5,5,5,2,3,4,4,3,5,2,4,5,4,2,2,4,3,2,1,4, Morning | Afternoon ,Male,39,Design|Engineering|VisualArt|Technology|Robotics
57642fd5f88a524f3ec0ba2e,3,5,3,1,5,3,,,,,,,,,,,,,,,,,,
576479d5f88a524f3ec0ba47,3,4,4,4,5,2,4,3,1,4,4,2,2,4,3,1,1,5,4,4, Morning | Afternoon ,Male,42,Music|Editing
57669dd3f88a524f3ec0ba68,2,3,1,1,3,5,4,2,3,3,4,4,4,4,3,1,5,3,5,,,,,
57674a47f88a524f3ec0ba7f,,4,5,5,5,5,5,5,5,5,5,5,,5,,5,5,5,5,5, Evening |Pre Dawn | Morning | Afternoon | After Midnight,,,
5767d456f88a524f3ec0ba96,3,5,2,2,5,1,5,2,3,1,4,2,2,3,2,1,1,3,4,3, After Midnight,,,
5767eb99f88a524f3ec0bab2,3,4,3,2,3,5,4,4,5,4,5,3,4,1,4,2,1,4,1,2, Afternoon | Evening ,Female,26,Entrepreneurship
57680645f88a524f3ec0bad3,3,5,3,5,3,1,3,2,5,1,4,4,2,3,3,1,1,5,4,3, Morning | Evening ,Male,37,Music|Producer|Singer|Film/Television
5768224ff88a524f3ec0baf6,2,5,4,2,3,5,2,4,2,3,1,5,4,4,2,1,2,3,5,5, Evening | Morning ,Female,17,Art|Chemistry
57685914f88a524f3ec0bb15,4,3,4,4,3,4,2,4,5,5,4,3,2,3,2,3,4,3,2,2, Morning ,Male,25,Marketing
57685c1ff88a524f3ec0bb3e,4,4,5,1,2,1,4,4,3,5,2,4,5,2,4,2,3,3,5,4, Afternoon ,,,
57685b7ef88a524f3ec0bb38,4,4,2,4,4,5,2,5,4,5,4,3,2,4,1,1,4,5,2,4, Evening ,Male,28,Business|Film/Television|Sports|Technology
57685df3f88a524f3ec0bb76,4,4,5,1,3,5,2,4,3,4,4,1,2,3,4,4,2,4,3,4, Morning ,Female,29,
5768651cf88a524f3ec0bba9,3,5,5,3,5,4,4,3,4,3,3,2,3,2,4,5,3,4,2,2, Afternoon ,Female,33,Marketing
576864acf88a524f3ec0bb96,3,4,4,1,2,5,4,4,5,3,2,4,1,2,3,4,2,5,2,4, Morning ,Female,31,"Business|Entrepreneurship|Exploration|Producer|Events, Marketing, Partnerships"
5768663ff88a524f3ec0bbe2,4,5,4,3,2,4,1,3,2,1,2,3,4,2,3,4,1,4,1,4, Evening | After Midnight,Male,26,Art|Business|Design|DJ|Editing|Entrepreneurship|GraphicDesign|Music|Photography|VisualArt
576864e9f88a524f3ec0bba1,4,5,3,1,4,3,2,4,4,5,3,1,2,2,2,3,3,3,2,2, Afternoon | Evening | After Midnight|Pre Dawn ,Female,30,Exploration|Invention|Music|Research|Science|Sports
57686c0df88a524f3ec0bc21,2,4,4,2,2,4,4,4,5,2,3,3,2,3,4,5,3,4,2,2, Morning | Evening ,Male,25,
57686ef8f88a524f3ec0bc41,4,5,2,2,3,4,2,4,4,4,4,5,3,4,2,2,4,4,4,2, Evening ,,,
57687072f88a524f3ec0bc5d,4,5,3,2,2,4,4,2,5,5,4,5,4,4,5,1,2,5,1,1, Afternoon | After Midnight| Evening ,Female,34,Business
576871d5f88a524f3ec0bc7e,4,5,5,3,4,4,2,5,5,1,2,4,1,2,2,5,4,2,1,1, Evening | Afternoon ,Male,32,"Business|Sports|Marketing, executing, managing"
576872d9f88a524f3ec0bc98,4,5,5,4,4,4,1,5,2,1,5,4,3,2,5,2,4,1,3,4, Morning | Afternoon | Evening ,Male,34,Engineering
576874e1f88a524f3ec0bcc4,1,1,3,1,5,5,1,4,5,5,3,4,3,3,4,4,2,2,5,3,Pre Dawn | Morning | After Midnight,,,
576874cef88a524f3ec0bcc0,5,3,1,3,5,3,4,3,5,5,1,1,3,5,5,3,3,5,5,3, Evening ,,,
576874fcf88a524f3ec0bcce,5,5,2,3,3,4,4,4,5,5,4,3,4,4,3,4,3,4,2,2, Afternoon ,Male,33,Photography|Film/Television
57687f37f88a524f3ec0bd1a,2,4,5,2,4,5,4,2,5,2,3,4,3,4,4,1,3,4,2,1, Evening ,Male,32,Art|Music|Producer|Marketing
57689e7bf88a524f3ec0bd57,3,4,2,3,4,4,4,4,5,2,3,4,3,4,3,4,3,4,3,3, Morning | Afternoon ,Male,21,Entrepreneurship|Sports
57688e4ff88a524f3ec0bd3d,3,5,4,3,4,5,2,5,4,5,1,4,2,3,4,5,3,2,2,2, Morning | Evening ,Female,29,Business|Fashion|Tourism
5768b38cf88a524f3ec0bd7f,4,3,2,3,4,5,2,2,3,5,4,4,3,4,4,2,2,4,2,2, Evening ,Female,,
5768c340f88a524f3ec0bd9c,5,5,5,1,3,5,5,2,4,1,2,2,5,5,5,3,3,2,2,2, Evening ,Female,27,Business
576917d4f88a524f3ec0bdbf,1,5,4,1,5,1,4,4,5,1,2,5,5,1,2,1,3,1,1,4, Morning ,,,
576938e7f88a524f3ec0bddb,5,5,5,5,2,5,3,5,4,1,5,5,5,5,5,5,3,1,1,3, Morning | Evening ,,,
5769523cf88a524f3ec0be0f,4,3,3,2,4,4,2,1,5,5,2,5,3,2,4,1,1,3,4,4, Morning | Afternoon | After Midnight,Female,26,
57694192f88a524f3ec0bdf6,1,2,2,1,4,1,3,1,5,4,2,5,3,3,2,1,3,3,3,2,Pre Dawn | Morning ,Male,35,Film/Television
57697794f88a524f3ec0be37,4,5,5,3,4,3,4,1,4,5,5,5,5,4,4,3,2,5,1,3, Morning | Evening ,Male,63,Entrepreneurship|Writing|Business
5769877ff88a524f3ec0be56,3,4,4,1,3,3,5,5,4,4,3,3,2,3,5,2,4,4,2,1, Evening ,Male,29,Business|DJ|Editing|Film/Television|Sports
5769996ff88a524f3ec0be75,3,3,3,4,3,2,4,2,4,2,4,3,3,4,4,3,4,3,2,2, Morning | Evening ,,,
57699a8af88a524f3ec0be91,4,5,5,1,5,5,1,5,4,2,4,5,2,1,3,1,4,4,1,4, Afternoon | Evening | After Midnight,Male,45,Art|Author|DataScience|DataVisualization|Entrepreneurship|GraphicDesign|SoftwareEngineering|Technology|Producer|Business|Engineering|Invention
574f4060f88a524f3ec0af14,3,4,5,2,3,5,2,4,5,3,4,4,2,2,4,2,4,2,4,2, Evening ,Male,36,Music
5769e1b5f88a524f3ec0bed0,5,,,,,,,,,,,,,,,,,,,,,,,
576a9653f88a524f3ec0bed4,3,5,2,1,3,4,4,4,5,5,2,1,2,4,2,2,4,5,1,1, Afternoon ,Female,24,Producer
576aa897f88a524f3ec0bef7,5,4,5,2,1,5,5,5,5,4,5,2,4,4,3,5,5,4,1,1, Morning | Afternoon ,Male,39,Music
576acb09f88a524f3ec0bf16,3,5,3,4,4,3,2,4,2,2,2,3,2,2,2,1,2,2,4,4, Afternoon | Evening ,,,
576acf73f88a524f3ec0bf32,,,,,,,,,,,,,,,,,,,,,,,,
576aebaef88a524f3ec0bf3f,3,4,5,2,3,4,,,,,,,,,,,,,,,,,,
576ad156f88a524f3ec0bf35,5,5,5,2,2,4,2,4,2,2,4,1,1,2,3,1,2,4,2,2, Evening ,,,
576b050ff88a524f3ec0bf56,3,3,1,4,4,5,3,3,5,,,,,,,,,,,,,,,
576b0567f88a524f3ec0bf66,3,4,5,2,3,3,5,3,5,1,2,5,2,3,4,2,4,1,3,3, Morning | Afternoon | Evening ,Male,30,Film/Television
576b184af88a524f3ec0bf86,4,4,3,1,3,3,2,1,4,2,3,2,4,3,4,1,2,4,4,4, Morning | After Midnight,,,
576b52b2f88a524f3ec0bfaa,4,3,5,2,3,4,2,4,2,5,2,4,2,3,4,5,4,2,2,2, Afternoon | Evening ,,,
576b527af88a524f3ec0bfa1,5,5,4,2,3,5,1,5,3,4,4,1,5,4,2,4,3,3,3,3, Morning | Afternoon ,,,
576b595cf88a524f3ec0bfd8,1,4,2,2,3,4,,,,,,,,,,,,,,,,,,
576ba7dff88a524f3ec0bfe1,4,4,4,2,2,2,5,3,5,4,3,3,5,5,2,3,2,4,1,4, Evening | Afternoon ,Male,23,Art|Business|Education|Entrepreneurship|Exploration|Maker|Politics|Research|Sports
576bb9f5f88a524f3ec0c004,4,4,3,3,2,4,3,3,5,4,3,5,4,2,4,4,3,4,3,3, Evening | After Midnight,Male,42,Activism|DataVisualization|DataScience|Engineering|Science|Sustainability
576bede2f88a524f3ec0c023,3,1,5,1,5,5,1,1,5,2,1,3,1,1,5,1,1,5,1,5,Pre Dawn | Morning ,Male,44,Sports
576bf514f88a524f3ec0c044,4,4,3,4,1,3,3,2,5,4,2,3,3,1,3,3,5,4,2,2, Morning | Evening ,Male,30,Art|Archeology|Astronomy|Biology|Conservation|Environment|Film/Television|Maker|Music|Science|Sports|Technology
576c04b7f88a524f3ec0c065,3,5,5,4,4,5,4,4,5,3,3,4,2,2,3,3,2,2,2,1, Afternoon ,Female,40,
576c0888f88a524f3ec0c086,3,5,5,2,1,4,4,3,5,4,4,3,5,5,3,1,2,5,2,3, Evening | After Midnight,Male,24,
576c0e71f88a524f3ec0c0b4,4,5,2,5,1,5,5,5,5,5,5,1,1,5,4,1,2,5,2,5, Morning ,Male,27,GraphicDesign|Art
576c114bf88a524f3ec0c0d7,4,5,3,1,4,5,1,4,4,5,5,5,3,3,4,3,4,4,4,5,Pre Dawn | Morning ,Male,26,
53f2f672a59e9d7574522429,4,1,3,2,4,3,4,3,3,2,2,4,2,3,3,2,4,4,2,2, Evening ,,,
576c14f7f88a524f3ec0c10f,3,4,4,1,4,4,4,1,5,3,4,2,5,4,2,1,2,5,1,2, Afternoon | Evening ,Male,22,
576c1511f88a524f3ec0c116,5,4,5,1,5,5,4,2,5,1,5,4,5,4,5,1,1,5,1,1, Evening | After Midnight,Female,22,Art|Business
576c143df88a524f3ec0c0fe,2,5,5,1,4,4,3,4,4,5,4,2,4,2,4,5,3,5,2,4, Morning | Afternoon | After Midnight,Female,24,Editing|Directing|Film/Television|Producer|Writing
576c158cf88a524f3ec0c132,2,3,2,3,5,5,2,3,4,5,3,3,4,2,1,4,2,2,3,3, Morning ,Female,25,
576c18e1f88a524f3ec0c17e,5,4,3,2,5,5,5,1,1,5,5,4,4,5,1,3,3,4,5,4, After Midnight,Female,21,Art|Acting|Dance|Design|Editing|Film/Television|Food|Journalism|Law|Literature|Music|Neuroscience|Tourism|Writing
576c1b7ef88a524f3ec0c1c5,,,,,,,,,,,,,,,,,,,,,,,,
576c1a0af88a524f3ec0c19e,2,5,2,4,5,2,1,2,3,5,5,4,3,1,5,1,1,5,3,3, Afternoon | Morning ,Female,26,Art|Business|Design|Editing|Fashion|GraphicDesign|Invention|Maker|Photography
576c1b9cf88a524f3ec0c1c9,1,3,3,3,3,4,3,3,1,4,4,4,4,3,4,3,4,1,4,3, Evening ,Male,25,
576c1f07f88a524f3ec0c201,,,,,,,,,,,,,,,,,,,,,,,,Business|DJ|Film/Television|Music|Writing
576c1ee0f88a524f3ec0c1fa,3,4,3,3,4,3,2,2,4,4,4,4,3,1,3,2,2,4,3,3, Afternoon | Evening | After Midnight,Female,32,Art|Animation|Directing|Editing|Education|Film/Television|Maker|Producer|Writing|Comedy
576c1fc8f88a524f3ec0c228,2,4,3,5,5,1,1,3,1,4,2,4,3,2,5,1,2,1,3,4, Afternoon | Evening ,,,
576c1f43f88a524f3ec0c20d,2,4,3,1,4,4,1,5,3,5,2,3,2,1,3,1,2,2,3,4, Morning | After Midnight,Female,23,Animation|Editing|Design|Film/Television|GraphicDesign|Maker|Music|Producer|Technology
576c218ff88a524f3ec0c25c,4,5,5,2,1,5,2,3,5,5,5,5,5,3,2,5,3,5,1,3, Evening | After Midnight,,,
55a054157b3377db5acc71b1,4,5,3,2,4,4,2,4,2,4,2,4,3,2,3,4,4,2,3,4, Afternoon | Evening | After Midnight,Female,30,Music
576c26fff88a524f3ec0c27c,2,5,3,4,2,1,4,2,3,1,4,3,5,3,2,4,5,1,2,3, Afternoon | Evening | After Midnight,Male,24,
576c2763f88a524f3ec0c28a,1,5,2,1,5,1,1,2,2,4,2,4,2,2,2,1,1,1,5,4,Pre Dawn | Morning | After Midnight,Male,24,Music|Film/Television
576c3b8df88a524f3ec0c2b9,3,4,2,1,1,4,5,4,5,3,2,5,3,4,2,5,4,4,2,1, After Midnight| Evening | Morning ,Female,24,DataVisualization|Research|government
576c4590f88a524f3ec0c2e8,3,4,4,4,4,2,2,2,5,5,4,5,4,3,2,2,4,4,4,3, Afternoon ,Male,,Art|Activism
576c4556f88a524f3ec0c2df,4,3,5,2,5,5,4,5,2,2,3,2,3,3,2,3,4,3,4,2, Afternoon | Morning | Evening ,Female,23,Design
576c4875f88a524f3ec0c31d,1,5,5,1,3,5,1,5,5,5,1,2,5,1,5,1,1,5,1,1, Evening ,,,
576c5176f88a524f3ec0c33b,3,5,3,4,2,2,2,4,4,5,4,5,3,2,2,2,3,5,1,3, Evening | Afternoon | After Midnight,Male,23,Art|Author|Business|DJ|Entrepreneurship|Environment|Exploration|Music|Producer|Sports|Sustainability
576c5513f88a524f3ec0c35a,3,5,5,1,3,2,4,3,2,3,2,2,2,3,3,1,2,2,1,4, Morning ,,,
576c5c80f88a524f3ec0c376,4,5,4,3,2,4,3,4,5,4,3,5,5,1,5,1,2,3,1,2, Evening ,Female,38,"Author|Marketing (profession), writing (hobby/sparetime)...I've been trying to write a screenplay for the last 5 years (it's a work in progress)"
576c5fedf88a524f3ec0c397,1,3,3,1,4,4,2,4,5,4,3,5,3,3,5,2,2,4,4,2,Pre Dawn | Morning ,Male,,Business|Education|Entrepreneurship|Politics|People
576c6f58f88a524f3ec0c3bb,3,4,3,2,3,2,4,3,4,2,2,3,3,3,4,1,2,3,2,4, After Midnight| Evening ,,,
576c74d5f88a524f3ec0c3d7,3,4,4,4,4,5,5,5,1,4,4,4,3,4,4,5,4,3,1,2, Morning | After Midnight,Female,25,Art|Business|CulinaryArts|Dance|Design|Fashion|Music|Photography|Spirituality|Sports|VisualArt
576c76fef88a524f3ec0c3fa,4,4,3,4,2,5,2,3,1,5,5,5,5,4,5,1,5,4,1,5, Morning ,Female,39,Author|CulinaryArts|Food|Film/Television|Journalism|Photography|Writing
